BackendTime,logicVoltage,depVoltage,system_status,system_time
1697125130882.2102,3252,16866,1025,2679553
1697125131388.0278,3252,16809,1025,2680059
1697125131898.1426,3252,16843,1025,2680570
1697125132384.0088,3252,16832,1025,2681060
1697125132890.6252,3252,16854,1025,2681569
1697125133392.967,3252,16843,1025,2682071
1697125133899.3445,3252,16860,1025,2682581
1697125134394.4075,3252,16854,1025,2683078
1697125134903.4492,3252,16820,1025,2683581
1697125135413.623,3252,16872,1025,2684087
1697125135916.6797,3252,16866,1025,2684593
1697125136418.671,3252,16854,1025,2685093
1697125136918.02,3252,16889,1025,2685597
1697125137416.7012,3252,16854,1025,2686099
1697125137919.2974,3252,16866,1025,2686601
1697125138456.339,3252,16854,1025,2687120
1697125138962.6592,3252,16843,1025,2687623
1697125139444.87,3252,16854,1025,2688123
1697125139941.7556,3252,16854,1025,2688626
1697125140458.251,3252,16820,1025,2689137
1697125140952.9592,3252,16849,1025,2689638
1697125141516.3032,3252,16866,1025,2690150
1697125141988.552,3252,16843,1025,2690646
1697125142470.0425,3252,16854,1025,2691150
1697125143016.9304,3252,16860,1025,2691670
1697125143507.13,3252,16849,1025,2692176
1697125143995.5261,3252,16866,1025,2692671
1697125144502.5762,3252,16843,1025,2693174
1697125144999.6035,3252,16860,1025,2693678
1697125145499.5928,3252,16843,1025,2694183
1697125146131.528,3252,16820,1025,2694724
1697125146543.126,3252,16820,1025,2695220
1697125147048.858,3252,16832,1025,2695728
1697125147573.075,3252,16849,1025,2696231
1697125148074.247,3252,16872,1025,2696751
1697125148579.6846,3252,16815,1025,2697260
1697125149085.9834,3252,16854,1025,2697768
1697125149584.647,3252,16849,1025,2698271
1697125150083.545,3252,16849,1025,2698771
1697125150594.1355,3252,16866,1025,2699273
1697125151090.7449,3252,16849,1025,2699776
1697125151607.5671,3252,16877,1025,2700287
1697125152131.258,3252,16849,1025,2700795
1697125152657.624,3252,16832,1025,2701311
1697125153109.5735,3252,16860,1025,2701796
1697125153625.7366,3252,16877,1025,2702305
1697125154146.5376,3252,16872,1025,2702813
1697125154629.591,3252,16843,1025,2703315
1697125155211.431,3252,16832,1025,2703833
1697125155674.2273,3252,16854,1025,2704337
1697125156162.9807,3252,16854,1025,2704841
1697125156659.9812,3252,16860,1025,2705342
1697125157173.2732,3252,16872,1025,2705849
1697125157694.507,3252,16820,1025,2706353
1697125158200.8542,3252,16854,1025,2706862
1697125158681.1199,3252,16872,1025,2707360
1697125159198.014,3252,16872,1025,2707875
1697125159713.345,3252,16866,1025,2708383
1697125160229.656,3252,16860,1025,2708877
1697125160715.0137,3252,16849,1025,2709385
1697125161210.014,3252,16854,1025,2709886
1697125161709.4663,3252,16849,1025,2710387
1697125162221.6465,3252,16860,1025,2710890
1697125162713.971,3252,16849,1025,2711391
1697125163238.795,3252,16860,1025,2711916
1697125163733.8103,3252,16826,1025,2712405
1697125164253.3955,3252,16866,1025,2712916
1697125164747.1426,3252,16866,1025,2713417
1697125165255.3855,3252,16889,1025,2713923
1697125165760.0352,3252,16820,1025,2714426
1697125166349.6736,3252,16815,1025,2714958
1697125166806.956,3252,16872,1025,2715436
1697125167301.6677,3252,16832,1025,2715939
1697125167768.5605,3252,16872,1025,2716438
1697125168272.5845,3252,16860,1025,2716937
1697125168790.8694,3252,16872,1025,2717447
1697125169277.7773,3252,16854,1025,2717946
1697125169814.6846,3252,16854,1025,2718450
1697125170282.595,3252,16854,1025,2718949
1697125170790.4941,3252,16866,1025,2719455
1697125171447.341,3252,16854,1025,2720089
1697125171903.5605,3252,16872,1025,2720574
1697125172398.8884,3252,16854,1025,2721074
1697125172909.901,3252,16866,1025,2721582
1697125173411.8176,3252,16872,1025,2722084
1697125173914.6543,3252,16889,1025,2722587
1697125174432.0505,3252,16849,1025,2723088
1697125174922.2666,3252,16820,1025,2723585
1697125175416.0771,3252,16820,1025,2724086
1697125175929.2576,3252,16860,1025,2724595
1697125176440.1724,3252,16872,1025,2725097
1697125176933.5342,3252,16889,1025,2725600
1697125177437.9102,3252,16872,1025,2726102
1697125177941.7256,3252,16843,1025,2726604
1697125178460.382,3252,16872,1025,2727113
1697125179443.419,3252,16815,1025,2728112
1697125179938.8228,3252,16866,1025,2728615
1697125180483.6624,3252,16854,1025,2729132
1697125181036.41,3252,16832,1025,2729646
1697125181496.947,3252,16872,1025,2730131
1697125181967.2627,3252,16820,1025,2730629
1697125182477.4524,3252,16872,1025,2731140
1697125182979.796,3252,16854,1025,2731646
1697125183492.82,3252,16872,1025,2732142
1697125183966.4775,3252,16820,1025,2732643
1697125184482.4087,3252,16803,1025,2733151
1697125184993.9626,3252,16826,1025,2733652
1697125185513.1995,3252,16843,1025,2734160
1697125186000.8713,3252,16889,1025,2734668
1697125186510.0518,3252,16832,1025,2735163
1697125186996.0574,3252,16849,1025,2735670
1697125187524.2527,3252,16849,1025,2736179
1697125188558.7437,3252,16832,1025,2737212
1697125189063.9597,3252,16820,1025,2737734
1697125189554.7593,3252,16854,1025,2738234
1697125190064.347,3252,16860,1025,2738737
1697125190568.0159,3252,16872,1025,2739240
1697125191068.302,3252,16854,1025,2739741
1697125191579.891,3252,16820,1025,2740249
1697125192078.923,3252,16872,1025,2740751
1697125192603.9277,3252,16809,1025,2741253
1697125193081.4353,3252,16832,1025,2741754
1697125193673.3025,3252,16854,1025,2742259
1697125194090.8674,3252,16826,1025,2742761
1697125194624.518,3252,16832,1025,2743264
1697125195100.5708,3252,16854,1025,2743769
1697125195595.8464,3252,16849,1025,2744271
1697125196122.6746,3252,16849,1025,2744783
1697125196620.7817,3252,16872,1025,2745302
1697125197138.9182,3252,16820,1025,2745811
1697125197647.2673,3252,16803,1025,2746318
1697125198138.0059,3252,16820,1025,2746808
1697125198644.2258,3252,16809,1025,2747311
1697125199153.6238,3252,16866,1025,2747812
1697125199645.0657,3252,16815,1025,2748318
1697125200147.262,3252,16820,1025,2748820
1697125200656.1716,3252,16860,1025,2749326
1697125201192.8213,3252,16849,1025,2749847
1697125201679.5461,3252,16832,1025,2750353
1697125202172.1853,3252,16854,1025,2750854
1697125202693.3767,3252,16832,1025,2751365
1697125203206.73,3252,16832,1025,2751859
1697125203691.3503,3252,16843,1025,2752364
1697125204216.0593,3252,16854,1025,2752884
1697125205257.8176,3252,16854,1025,2753887
1697125205740.8193,3252,16854,1025,2754391
1697125206212.158,3252,16809,1025,2754893
1697125206749.3206,3252,16815,1025,2755402
1697125207233.3623,3252,16832,1025,2755907
1697125207737.2644,3252,16866,1025,2756410
1697125208266.644,3252,16849,1025,2756913
1697125209296.3198,3252,16854,1025,2757937
1697125209792.8745,3252,16849,1025,2758435
1697125210282.8442,3252,16820,1025,2758943
1697125210789.7683,3252,16843,1025,2759450
1697125211283.1023,3252,16809,1025,2759952
1697125211795.1387,3252,16820,1025,2760459
1697125212303.521,3252,16832,1025,2760966
1697125212791.2712,3252,16820,1025,2761465
1697125213301.561,3252,16849,1025,2761967
1697125213797.9866,3252,16872,1025,2762469
1697125214310.2705,3252,16854,1025,2762977
1697125214814.727,3252,16820,1025,2763482
1697125215328.358,3252,16820,1025,2763987
1697125215823.394,3252,16820,1025,2764496
1697125216321.8103,3252,16854,1025,2764998
1697125216830.1882,3252,16849,1025,2765504
1697125217354.8933,3252,16860,1025,2766021
1697125217889.611,3252,16860,1025,2766517
1697125218372.3967,3252,16854,1025,2767022
1697125218852.0305,3252,16849,1025,2767525
1697125219373.8667,3252,16832,1025,2768029
1697125219866.026,3252,16854,1025,2768533
1697125220366.8062,3252,16832,1025,2769042
1697125220874.6165,3252,16854,1025,2769548
1697125221371.4963,3252,16809,1025,2770046
1697125221922.8347,3252,16849,1025,2770552
1697125222405.9045,3252,16832,1025,2771060
1697125222882.3232,3252,16849,1025,2771564
1697125223383.5554,3252,16820,1025,2772066
1697125223892.933,3252,16832,1025,2772570
1697125224414.928,3252,16854,1025,2773094
1697125225406.957,3252,16843,1025,2774082
1697125225906.6572,3252,16820,1025,2774586
1697125226432.8904,3252,16820,1025,2775101
1697125226920.526,3252,16820,1025,2775591
1697125227431.2615,3252,16815,1025,2776102
1697125227941.3535,3252,16854,1025,2776604
1697125228441.9885,3252,16815,1025,2777109
1697125229509.3857,3252,16854,1025,2778153
1697125229997.1047,3252,16820,1025,2778654
1697125230450.6365,3252,16820,1025,2779131
1697125230964.3118,3252,16803,1025,2779635
1697125231562.937,3252,16815,1025,2780232
1697125231984.8213,3252,16866,1025,2780660
1697125232496.2478,3252,16854,1025,2781167
1697125233028.106,3252,16866,1025,2781691
1697125233511.4775,3252,16820,1025,2782193
1697125234035.7983,3252,16809,1025,2782713
1697125234512.5757,3252,16809,1025,2783201
1697125235026.6545,3252,16815,1025,2783706
1697125235538.2334,3252,16866,1025,2784225
1697125236051.731,3252,16854,1025,2784729
1697125236551.3752,3252,16854,1025,2785233
1697125237056.2405,3252,16860,1025,2785738
1697125237571.0312,3252,16843,1025,2786242
1697125238228.6892,3252,16866,1025,2786762
1697125238566.461,3252,16832,1025,2787248
1697125239084.71,3252,16889,1025,2787757
1697125239581.9473,3252,16820,1025,2788259
1697125240080.6284,3252,16872,1025,2788762
1697125240588.6162,3252,16843,1025,2789267
1697125241126.6753,3252,16866,1025,2789769
1697125241594.016,3252,16866,1025,2790273
1697125242100.7764,3252,16854,1025,2790781
1697125242612.4468,3252,16843,1025,2791294
1697125243138.6812,3252,16860,1025,2791794
1697125243622.0142,3252,16849,1025,2792302
1697125244138.763,3252,16843,1025,2792802
1697125244630.3015,3252,16854,1025,2793307
1697125245148.929,3252,16820,1025,2793827
1697125245669.51,3252,16820,1025,2794345
1697125246172.6926,3252,16854,1025,2794829
1697125246804.0195,3252,16832,1025,2795403
1697125247201.8032,3252,16854,1025,2795870
1697125247716.882,3252,16809,1025,2796375
1697125248202.7231,3252,16866,1025,2796883
1697125248748.8113,3252,16832,1025,2797431
1697125249244.8682,3252,16860,1025,2797933
1697125249751.1611,3252,16832,1025,2798433
1697125250288.6465,3252,16877,1025,2798959
1697125250838.1838,3252,16820,1025,2799517
1697125251320.307,3252,16866,1025,2800005
1697125251824.6025,3252,16872,1025,2800508
1697125252331.2698,3252,16843,1025,2801013
1697125252835.707,3252,16820,1025,2801517
1697125253344.1982,3252,16849,1025,2802024
1697125253832.9727,3252,16843,1025,2802522
1697125254344.7031,3252,16832,1025,2803029
1697125254854.428,3252,16826,1025,2803535
1697125255357.0054,3252,16872,1025,2804038
1697125255890.294,3252,16820,1025,2804545
1697125256381.7244,3252,16854,1025,2805058
1697125256901.3682,3252,16872,1025,2805556
1697125257375.5261,3252,16826,1025,2806059
1697125257891.1145,3252,16849,1025,2806577
1697125258434.5908,3252,16832,1025,2807091
1697125258950.8293,3252,16832,1025,2807607
1697125259520.167,3252,16832,1025,2808123
1697125259914.6084,3252,16843,1025,2808595
1697125260418.0466,3252,16849,1025,2809100
1697125260943.4575,3252,16809,1025,2809620
1697125261489.2266,3252,16820,1025,2810149
1697125261980.21,3252,16809,1025,2810650
1697125262469.7786,3252,16820,1025,2811151
1697125262985.2112,3252,16872,1025,2811655
1697125263479.1125,3252,16820,1025,2812157
1697125263982.5002,3252,16832,1025,2812663
1697125264502.3245,3252,16872,1025,2813167
1697125264983.9463,3252,16866,1025,2813670
1697125265501.8772,3252,16843,1025,2814179
1697125266064.2349,3252,16820,1025,2814686
1697125266568.3284,3252,16854,1025,2815199
1697125267030.2612,3252,16820,1025,2815690
1697125267512.5032,3252,16820,1025,2816191
1697125268016.3052,3252,16854,1025,2816698
1697125268518.456,3252,16860,1025,2817201
1697125269023.2686,3252,16843,1025,2817705
1697125269528.2937,3252,16809,1025,2818211
1697125270044.6865,3252,16849,1025,2818728
1697125270549.4817,3252,16860,1025,2819234
1697125271051.9907,3252,16872,1025,2819733
1697125271564.9153,3252,16826,1025,2820235
1697125272055.6057,3252,16815,1025,2820736
1697125272547.7368,3252,16854,1025,2821235
1697125273057.3809,3252,16820,1025,2821740
1697125273577.0852,3252,16820,1025,2822242
1697125274064.1904,3252,16832,1025,2822745
1697125274585.3054,3252,16843,1025,2823264
1697125275083.8955,3252,16832,1025,2823766
1697125275592.2131,3252,16860,1025,2824275
1697125276093.0183,3252,16877,1025,2824774
1697125276597.313,3252,16832,1025,2825278
1697125277107.572,3252,16843,1025,2825782
1697125277600.1367,3252,16866,1025,2826282
1697125278100.9236,3252,16849,1025,2826785
1697125278609.675,3252,16820,1025,2827290
1697125279121.259,3252,16809,1025,2827797
1697125279641.7107,3252,16820,1025,2828311
1697125280123.47,3252,16820,1025,2828813
1697125280638.0361,3252,16849,1025,2829321
1697125281139.7554,3252,16815,1025,2829822
1697125281638.2954,3252,16843,1025,2830324
1697125282141.2117,3252,16826,1025,2830827
1697125282660.3035,3252,16866,1025,2831343
1697125283151.3293,3252,16820,1025,2831835
1697125283656.2495,3252,16854,1025,2832339
1697125284158.805,3252,16832,1025,2832840
1697125284659.5676,3252,16866,1025,2833342
1697125285475.5845,3252,16854,1025,2834087
1697125285914.592,3252,16832,1025,2834576
1697125286417.7693,3252,16832,1025,2835092
1697125286930.6995,3252,16820,1025,2835590
1697125287570.924,3252,16815,1025,2836218
1697125287961.7678,3252,16843,1025,2836624
1697125288460.6394,3252,16872,1025,2837129
1697125288949.281,3252,16854,1025,2837626
1697125289475.0317,3252,16809,1025,2838134
1697125289958.566,3252,16832,1025,2838635
1697125290499.773,3252,16843,1025,2839142
1697125291016.958,3252,16860,1025,2839645
1697125291557.909,3252,16843,1025,2840227
1697125292052.1543,3252,16820,1025,2840693
1697125292523.4229,3252,16872,1025,2841172
1697125293545.8406,3252,16820,1025,2842207
1697125294100.2905,3252,16820,1025,2842733
1697125294645.6882,3252,16820,1025,2843260
1697125295077.3777,3252,16872,1025,2843728
1697125295614.3352,3252,16872,1025,2844242
1697125296036.6018,3252,16854,1025,2844705
1697125296589.0845,3252,16832,1025,2845209
1697125297067.4875,3252,16820,1025,2845741
1697125297557.9102,3252,16860,1025,2846236
1697125298064.2798,3252,16809,1025,2846733
1697125298577.7837,3252,16860,1025,2847242
1697125299106.128,3252,16815,1025,2847760
1697125300101.4436,3252,16877,1025,2848748
1697125300565.6123,3252,16872,1025,2849247
1697125301079.6519,3252,16820,1025,2849751
1697125301587.726,3252,16820,1025,2850246
1697125302141.3977,3252,16820,1025,2850812
1697125302635.09,3252,16860,1025,2851300
1697125303131.738,3252,16854,1025,2851775
1697125303596.7136,3252,16872,1025,2852275
1697125304141.6187,3252,16815,1025,2852821
1697125304924.8503,3252,16826,1025,2853534
1697125305366.3386,3252,16815,1025,2854045
1697125306454.3503,3252,16854,1025,2855076
1697125306917.3425,3252,16854,1025,2855598
1697125307504.5408,3252,16854,1025,2856109
1697125308004.1028,3252,16820,1025,2856626
1697125308446.3647,3252,16820,1025,2857116
1697125308967.3857,3252,16849,1025,2857621
1697125309472.4263,3252,16854,1025,2858126
1697125309949.8542,3252,16854,1025,2858627
1697125310502.9744,3252,16820,1025,2859132
1697125310965.4172,3252,16820,1025,2859637
1697125311477.1108,3252,16820,1025,2860139
1697125311964.296,3252,16820,1025,2860642
1697125312476.5396,3252,16872,1025,2861147
1697125313010.9702,3252,16849,1025,2861657
1697125313513.5073,3252,16832,1025,2862162
1697125313987.4602,3252,16849,1025,2862664
1697125314518.653,3252,16820,1025,2863171
1697125315007.735,3252,16820,1025,2863679
1697125315512.1023,3252,16832,1025,2864174
1697125315984.61,3252,16854,1025,2864672
1697125316508.897,3252,16820,1025,2865180
1697125317020.3457,3252,16832,1025,2865682
1697125317532.8071,3252,16815,1025,2866193
1697125318024.9558,3252,16815,1025,2866691
1697125318518.093,3252,16854,1025,2867191
1697125319027.3467,3252,16872,1025,2867697
1697125319552.8782,3252,16843,1025,2868202
1697125320053.4077,3252,16889,1025,2868720
1697125320635.0583,3252,16820,1025,2869274
1697125321302.263,3252,16860,1025,2869900
1697125321744.5884,3252,16866,1025,2870394
1697125322238.2778,3252,16843,1025,2870897
1697125322765.9644,3252,16820,1025,2871407
1697125323239.7144,3252,16854,1025,2871904
1697125323765.5815,3252,16849,1025,2872408
1697125324296.332,3252,16815,1025,2872950
1697125324781.6309,3252,16854,1025,2873443
1697125325278.4727,3252,16820,1025,2873947
1697125325792.9863,3252,16866,1025,2874451
1697125326312.1362,3252,16820,1025,2874952
1697125326849.4023,3252,16854,1025,2875454
1697125327292.6387,3252,16854,1025,2875955
1697125327805.6223,3252,16849,1025,2876460
1697125328297.7522,3252,16860,1025,2876965
1697125328819.0237,3252,16820,1025,2877488
1697125329341.7878,3252,16854,1025,2877987
1697125329867.7952,3252,16832,1025,2878491
1697125330350.2295,3252,16860,1025,2878992
1697125330852.0325,3252,16826,1025,2879493
1697125331334.3318,3252,16849,1025,2879995
1697125331882.5579,3252,16854,1025,2880509
1697125332350.8381,3252,16832,1025,2881006
1697125333393.9194,3252,16843,1025,2882012
1697125333884.0972,3252,16872,1025,2882558
1697125334459.0532,3252,16826,1025,2883110
1697125334919.027,3252,16849,1025,2883540
1697125335397.3547,3252,16854,1025,2884078
1697125335879.1548,3252,16826,1025,2884548
1697125336408.385,3252,16854,1025,2885069
1697125336905.0625,3252,16820,1025,2885568
1697125337412.117,3252,16854,1025,2886069
1697125337944.3547,3252,16860,1025,2886578
1697125338413.2664,3252,16854,1025,2887077
1697125338944.8848,3252,16849,1025,2887592
1697125339437.6453,3252,16877,1025,2888101
1697125339963.7996,3252,16815,1025,2888616
1697125340469.8,3252,16832,1025,2889116
1697125340956.0706,3252,16820,1025,2889613
1697125341440.7927,3252,16854,1025,2890115
1697125342040.9866,3252,16849,1025,2890681
1697125342509.2883,3252,16854,1025,2891127
1697125342952.829,3252,16820,1025,2891623
1697125343478.0188,3252,16866,1025,2892129
1697125343960.9824,3252,16854,1025,2892633
1697125344461.2979,3252,16832,1025,2893135
1697125344958.4092,3252,16854,1025,2893635
1697125345479.742,3252,16820,1025,2894147
1697125345982.7144,3252,16854,1025,2894648
1697125346499.8625,3252,16849,1025,2895151
1697125346980.0486,3252,16854,1025,2895653
1697125347514.2375,3252,16854,1025,2896161
1697125348101.8877,3252,16820,1025,2896780
1697125348586.4355,3252,16820,1025,2897202
1697125349004.3384,3252,16820,1025,2897674
1697125349531.0098,3252,16832,1025,2898175
1697125350042.806,3252,16854,1025,2898679
1697125350543.3645,3252,16849,1025,2899182
1697125351020.8748,3252,16832,1025,2899690
1697125351568.9756,3252,16826,1025,2900213
1697125352036.6409,3252,16889,1025,2900708
1697125352548.5056,3252,16809,1025,2901213
1697125353046.2537,3252,16854,1025,2901711
1697125353560.1936,3252,16849,1025,2902224
1697125354075.782,3252,16860,1025,2902721
1697125354551.952,3252,16854,1025,2903224
1697125355059.794,3252,16832,1025,2903730
1697125355564.287,3252,16849,1025,2904233
1697125356132.67,3252,16832,1025,2904779
1697125356709.4214,3252,16843,1025,2905344
1697125357152.8406,3252,16843,1025,2905791
1697125357632.1611,3252,16877,1025,2906278
1697125358111.321,3252,16860,1025,2906782
1697125358650.7036,3252,16849,1025,2907291
1697125359136.2207,3252,16866,1025,2907800
1697125359630.1252,3252,16826,1025,2908300
1697125360145.7273,3252,16849,1025,2908809
1697125360659.7954,3252,16832,1025,2909308
1697125361145.0796,3252,16820,1025,2909815
1697125361650.2317,3252,16860,1025,2910318
1697125362152.0308,3252,16815,1025,2910822
1697125362658.4421,3252,16849,1025,2911326
1697125363178.0637,3252,16849,1025,2911842
1697125363673.033,3252,16809,1025,2912356
1697125364176.307,3252,16820,1025,2912843
1697125364694.8828,3252,16877,1025,2913363
1697125365207.391,3252,16872,1025,2913862
1697125365713.1123,3252,16889,1025,2914368
1697125366196.843,3252,16849,1025,2914865
1697125366700.804,3252,16820,1025,2915370
1697125367372.099,3252,16832,1025,2916026
1697125367745.6392,3252,16889,1025,2916407
1697125368216.7454,3252,16832,1025,2916885
1697125368714.5603,3252,16843,1025,2917385
1697125369249.6758,3252,16820,1025,2917898
1697125369745.8274,3252,16849,1025,2918402
1697125370256.3154,3252,16866,1025,2918898
1697125370754.4912,3252,16809,1025,2919404
1697125371240.2898,3252,16832,1025,2919905
1697125371739.5342,3252,16820,1025,2920407
1697125372297.8982,3252,16820,1025,2920914
1697125372757.5806,3252,16889,1025,2921418
1697125373243.998,3252,16877,1025,2921917
1697125373758.4858,3252,16854,1025,2922427
1697125374266.404,3252,16832,1025,2922930
1697125374760.3225,3252,16832,1025,2923430
1697125375266.9187,3252,16820,1025,2923939
1697125375763.7942,3252,16832,1025,2924442
1697125376313.5225,3252,16843,1025,2924977
1697125376866.2268,3252,16820,1025,2925539
1697125377325.7786,3252,16832,1025,2926007
1697125377824.4917,3252,16889,1025,2926507
1697125378323.9604,3252,16815,1025,2927003
1697125378854.351,3252,16826,1025,2927515
1697125379341.9082,3252,16877,1025,2928027
1697125379845.2297,3252,16854,1025,2928532
1697125380340.502,3252,16854,1025,2929027
1697125380843.0835,3252,16820,1025,2929525
1697125381465.2712,3252,16843,1025,2930028
1697125381888.3752,3252,16854,1025,2930520
1697125382354.4802,3252,16820,1025,2931035
1697125382871.5447,3252,16826,1025,2931533
1697125383360.7737,3252,16820,1025,2932038
1697125383854.7395,3252,16854,1025,2932538
1697125384532.1233,3252,16849,1025,2933124
1697125384903.0217,3252,16854,1025,2933547
1697125385429.1323,3252,16854,1025,2934056
1697125385937.9048,3252,16860,1025,2934560
1697125386413.9126,3252,16843,1025,2935064
1697125386869.0808,3252,16866,1025,2935551
1697125387402.3057,3252,16854,1025,2936064
1697125388412.8508,3252,16809,1025,2937084
1697125388901.2441,3252,16877,1025,2937574
1697125389408.0105,3252,16809,1025,2938088
1697125389901.9937,3252,16843,1025,2938588
1697125390418.6082,3252,16820,1025,2939075
1697125390929.4214,3252,16872,1025,2939595
1697125391459.0132,3252,16832,1025,2940102
1697125391922.3352,3252,16849,1025,2940601
1697125392440.6973,3252,16843,1025,2941100
1697125392924.4233,3252,16849,1025,2941607
1697125393453.4153,3252,16854,1025,2942116
1697125393942.8037,3252,16866,1025,2942624
1697125394453.7134,3252,16854,1025,2943132
1697125394955.1602,3252,16832,1025,2943634
1697125396077.518,3252,16877,1025,2944718
1697125396840.0813,3252,16860,1025,2945294
1697125397205.2485,3252,16849,1025,2945806
1697125397641.3286,3252,16832,1025,2946274
1697125398091.0515,3252,16849,1025,2946752
1697125398598.945,3252,16843,1025,2947255
1697125399072.9365,3252,16866,1025,2947759
1697125399591.0454,3252,16849,1025,2948266
1697125400070.621,3252,16866,1025,2948760
1697125400578.9229,3252,16832,1025,2949266
1697125401084.323,3252,16854,1025,2949765
1697125401591.6716,3252,16849,1025,2950267
1697125402085.3535,3252,16866,1025,2950770
1697125403259.7744,3252,16854,1025,2951775
1697125403632.1582,3252,16860,1025,2952282
1697125404151.8943,3252,16820,1025,2952784
1697125404657.2588,3252,16843,1025,2953283
1697125405168.5625,3252,16832,1025,2953785
1697125405703.3232,3252,16877,1025,2954297
1697125406128.9346,3252,16815,1025,2954791
1697125406656.5208,3252,16854,1025,2955300
1697125407190.879,3252,16877,1025,2955806
1697125407675.0825,3252,16820,1025,2956310
1697125408180.5251,3252,16854,1025,2956819
1697125408701.3345,3252,16815,1025,2957327
1697125409220.372,3252,16832,1025,2957840
1697125409783.875,3252,16815,1025,2958448
1697125410241.0542,3252,16820,1025,2958882
1697125410725.7366,3252,16843,1025,2959378
1697125411270.8127,3252,16872,1025,2959877
1697125411753.4873,3252,16820,1025,2960389
1697125412226.9402,3252,16826,1025,2960884
1697125412774.667,3252,16820,1025,2961393
1697125413279.868,3252,16872,1025,2961930
1697125413825.1365,3252,16849,1025,2962433
1697125414327.9644,3252,16820,1025,2962978
1697125414829.665,3252,16866,1025,2963476
1697125415375.323,3252,16820,1025,2964025
1697125415891.2385,3252,16854,1025,2964487
1697125416362.5972,3252,16860,1025,2964999
1697125416895.966,3252,16832,1025,2965506
1697125417391.1238,3252,16832,1025,2966027
1697125417993.7231,3252,16854,1025,2966481
1697125418357.6829,3252,16872,1025,2967014
1697125418855.4404,3252,16877,1025,2967517
1697125419371.8445,3252,16854,1025,2967998
1697125419877.6533,3252,16849,1025,2968499
1697125420387.9526,3252,16820,1025,2969016
1697125420893.116,3252,16832,1025,2969550
1697125421394.7231,3252,16815,1025,2970042
1697125421878.391,3252,16849,1025,2970532
1697125422378.7095,3252,16843,1025,2971040
1697125422913.9988,3252,16849,1025,2971536
1697125423406.2014,3252,16832,1025,2972079
1697125423908.9949,3252,16832,1025,2972562
1697125424401.5288,3252,16820,1025,2973056
1697125424924.2761,3252,16820,1025,2973568
1697125425496.7065,3252,16809,1025,2974181
1697125426127.3447,3252,16815,1025,2974743
1697125426706.8708,3252,16809,1025,2975374
1697125427098.4622,3252,16809,1025,2975738
1697125427627.883,3252,16877,1025,2976282
1697125428120.4343,3252,16866,1025,2976793
1697125428611.0056,3252,16877,1025,2977263
1697125429146.4077,3252,16860,1025,2977814
1697125429625.8608,3252,16860,1025,2978269
1697125430161.6887,3252,16860,1025,2978779
1697125430733.8718,3252,16854,1025,2979292
1697125431204.9055,3252,16854,1025,2979840
1697125431695.055,3252,16900,1025,2980373
1697125432191.8508,3252,16872,1025,2980843
1697125432655.0574,3252,16854,1025,2981309
1697125433171.4966,3252,16820,1025,2981824
1697125433695.5728,3252,16854,1025,2982319
1697125434198.7017,3252,16832,1025,2982823
1697125434687.165,3252,16849,1025,2983372
1697125435221.5503,3252,16820,1025,2983829
1697125435693.742,3252,16826,1025,2984331
1697125436226.9531,3252,16906,1025,2984895
1697125436701.6943,3252,16832,1025,2985364
1697125437251.8806,3252,16872,1025,2985884
1697125437746.3413,3252,16872,1025,2986404
1697125438233.7158,3252,16854,1025,2986869
1697125438720.2976,3252,16832,1025,2987370
1697125439218.989,3252,16860,1025,2987882
1697125439756.2847,3252,16826,1025,2988427
1697125440242.0388,3252,16866,1025,2988904
1697125440773.3447,3252,16872,1025,2989422
1697125441323.4768,3252,16854,1025,2989956
1697125441773.9548,3252,16849,1025,2990405
1697125442295.3276,3252,16843,1025,2990904
1697125442788.6284,3252,16872,1025,2991445
1697125443354.5083,3252,16860,1025,2991957
1697125443800.8687,3252,16820,1025,2992453
1697125444303.111,3252,16849,1025,2992938
1697125444811.3276,3252,16849,1025,2993457
1697125445821.4468,3252,16854,1025,2994455
1697125446321.294,3252,16843,1025,2994963
1697125446963.6326,3252,16872,1025,2995534
1697125447362.5015,3252,16820,1025,2996033
1697125447847.6145,3252,16877,1025,2996490
1697125448852.5598,3252,16877,1025,2997506
1697125449366.5215,3252,16854,1025,2998014
1697125449913.0884,3252,16849,1025,2998526
1697125450368.5137,3252,16877,1025,2999037
1697125450899.4568,3252,16832,1025,2999517
1697125451389.749,3252,16866,1025,3000043
1697125451873.9827,3252,16854,1025,3000535
1697125452899.0618,3252,16809,1025,3001543
1697125453415.3325,3252,16866,1025,3002064
1697125453915.7104,3252,16820,1025,3002567
1697125454419.8818,3252,16832,1025,3003071
1697125454975.7751,3252,16860,1025,3003581
1697125455442.4092,3252,16860,1025,3004083
1697125455927.071,3252,16854,1025,3004582
1697125456505.6965,3252,16820,1025,3005150
1697125456938.4941,3252,16872,1025,3005597
1697125457460.062,3252,16877,1025,3006103
1697125458008.5718,3252,16860,1025,3006635
1697125458464.116,3252,16832,1025,3007119
1697125458993.132,3252,16820,1025,3007632
1697125459493.377,3252,16854,1025,3008131
1697125460013.6213,3252,16826,1025,3008642
1697125460513.1545,3252,16854,1025,3009148
1697125461002.7417,3252,16854,1025,3009653
1697125461501.5925,3252,16866,1025,3010156
1697125462015.1658,3252,16849,1025,3010681
1697125462564.9087,3252,16832,1025,3011208
1697125463134.353,3252,16820,1025,3011723
1697125463551.5725,3252,16849,1025,3012184
