BackendTime,logicVoltage,depVoltage,system_status,system_time
1697125155680.7202,3325,17088,1025,2699611
1697125156172.7363,3326,17088,1025,2700116
1697125156675.6326,3326,17094,1025,2700616
1697125157183.3184,3326,17065,1025,2701124
1697125157703.484,3326,17128,1025,2701627
1697125158209.2207,3326,17014,1025,2702136
1697125158691.1328,3324,17048,1025,2702635
1697125159212.8875,3326,17128,1025,2703165
1697125159720.6167,3326,17014,1025,2703658
1697125160236.6057,3316,16991,1025,2704152
1697125160747.098,3316,16997,1025,2704662
1697125161219.6726,3325,17014,1025,2705161
1697125161720.769,3326,17105,1025,2705662
1697125162228.8555,3323,17003,1025,2706165
1697125162720.3635,3319,17008,1025,2706666
1697125163246.8296,3325,17054,1025,2707191
1697125163740.543,3326,17088,1025,2707679
1697125164264.9019,3309,17094,1025,2708208
1697125164755.083,3326,17054,1025,2708691
1697125165264.094,3326,17014,1025,2709197
1697125165767.9187,3319,17031,1025,2709716
1697125166360.8418,3326,17122,1025,2710247
1697125166816.043,3326,17008,1025,2710756
1697125167309.3735,3316,17094,1025,2711232
1697125167775.132,3326,17094,1025,2711713
1697125168279.71,3326,16997,1025,2712212
1697125168798.0657,3325,17105,1025,2712737
1697125169287.344,3326,17122,1025,2713220
1697125169846.1768,3325,16968,1025,2713724
1697125170290.021,3326,17008,1025,2714225
1697125170798.5874,3324,17122,1025,2714729
1697125171455.9314,3326,17094,1025,2715366
1697125171917.2148,3326,17105,1025,2715865
1697125172405.9324,3325,17111,1025,2716348
1697125172917.975,3326,17088,1025,2716856
1697125173429.3926,3326,17094,1025,2717359
1697125173930.52,3318,17088,1025,2717878
1697125174450.2505,3325,17054,1025,2718378
1697125174934.3074,3326,17054,1025,2718880
1697125175431.9082,3326,17111,1025,2719365
1697125175949.0938,3316,17082,1025,2719884
1697125176460.5178,3326,17105,1025,2720389
1697125176952.2498,3320,17122,1025,2720887
1697125177489.6086,3326,17111,1025,2721393
1697125177981.693,3326,17088,1025,2721907
1697125178479.4482,3326,17082,1025,2722400
1697125178942.7786,3310,17094,1025,2722891
1697125179458.4233,3326,17003,1025,2723400
1697125179953.325,3326,17031,1025,2723896
1697125180492.2112,3323,17088,1025,2724411
1697125181044.1238,3325,17122,1025,2724976
1697125181526.0068,3325,17065,1025,2725473
1697125182527.12,3319,17122,1025,2726474
1697125183039.3635,3326,16980,1025,2726988
1697125183587.0527,3321,17088,1025,2727493
1697125184068.3826,3316,17094,1025,2727996
1697125184572.8137,3326,17048,1025,2728514
1697125185072.6309,3318,17094,1025,2729017
1697125185579.2952,3326,17105,1025,2729521
1697125186084.6045,3326,17111,1025,2730032
1697125186602.2417,3326,17134,1025,2730531
1697125187070.4846,3326,17122,1025,2731027
1697125187572.0303,3323,17088,1025,2731530
1697125188126.3796,3309,17054,1025,2732047
1697125188583.747,3326,17065,1025,2732537
1697125189096.8882,3326,17088,1025,2733047
1697125189598.597,3326,17122,1025,2733547
1697125190108.761,3326,17105,1025,2734057
1697125190626.9568,3326,17014,1025,2734569
1697125191140.3213,3326,17054,1025,2735071
1697125191624.7058,3315,17054,1025,2735578
1697125192136.9812,3309,17088,1025,2736080
1697125192641.564,3326,17014,1025,2736585
1697125193138.6145,3326,17008,1025,2737087
1697125193681.1187,3326,17122,1025,2737613
1697125194183.1123,3326,17105,1025,2738124
1697125194675.5056,3322,17054,1025,2738624
1697125195188.0571,3316,17048,1025,2739129
1697125195711.1074,3326,17122,1025,2739634
1697125196193.7556,3326,17020,1025,2740135
1697125196723.8225,3326,17122,1025,2740647
1697125197213.0564,3326,17094,1025,2741167
1697125197725.8142,3326,17014,1025,2741672
1697125198268.265,3326,17014,1025,2742178
1697125198745.4788,3326,17037,1025,2742689
1697125199229.2893,3323,17003,1025,2743187
1697125199750.732,3326,17008,1025,2743692
1697125200247.4922,3326,16997,1025,2744196
1697125201017.2754,3326,17122,1025,2744700
1697125201251.9902,3326,17111,1025,2745198
1697125201742.5032,3326,17088,1025,2745701
1697125202282.0037,3326,17031,1025,2746216
1697125202753.2412,3325,17094,1025,2746707
1697125203253.4624,3326,17094,1025,2747209
1697125203757.3093,3326,17020,1025,2747710
1697125204296.4883,3326,17122,1025,2748216
1697125204763.9797,3322,17094,1025,2748715
1697125205300.207,3326,17094,1025,2749222
1697125205774.548,3326,17105,1025,2749729
1697125206284.8708,3326,17003,1025,2750240
1697125206783.1091,3311,17094,1025,2750736
1697125207286.8108,3316,17094,1025,2751240
1697125207796.4734,3326,17094,1025,2751740
1697125208321.755,3326,16968,1025,2752246
1697125209329.371,3326,17111,1025,2753270
1697125209811.4321,3326,17054,1025,2753771
1697125210344.7026,3326,17065,1025,2754275
1697125210824.9993,3319,17054,1025,2754778
1697125211389.4292,3321,17065,1025,2755282
1697125211832.2588,3311,17065,1025,2755785
1697125212340.8948,3326,17122,1025,2756300
1697125212862.5393,3326,17054,1025,2756800
1697125213344.441,3304,17088,1025,2757302
1697125213852.552,3326,17031,1025,2757805
1697125214347.9617,3326,16997,1025,2758309
1697125215866.9077,3326,17054,1025,2759819
1697125216397.0234,3325,17088,1025,2760333
1697125216905.851,3325,17003,1025,2760840
1697125217391.0063,3323,17048,1025,2761344
1697125217953.4243,3326,17094,1025,2761873
1697125218414.7268,3323,17031,1025,2762368
1697125218910.2427,3326,16997,1025,2762869
1697125219419.572,3326,17037,1025,2763375
1697125219938.2432,3326,17105,1025,2763894
1697125220434.85,3319,17094,1025,2764396
1697125220955.7493,3326,17122,1025,2764916
1697125221462.1992,3326,17048,1025,2765419
1697125221974.0469,3326,17014,1025,2765923
1697125222517.6433,3319,17088,1025,2766429
1697125222994.069,3325,17122,1025,2766934
1697125223485.1987,3323,17105,1025,2767438
1697125223986.2622,3326,16991,1025,2767938
1697125224489.722,3326,17122,1025,2768443
1697125224988.3,3326,17105,1025,2768944
1697125225493.95,3326,16980,1025,2769449
1697125225997.9382,3326,16997,1025,2769951
1697125226528.1118,3315,17082,1025,2770475
1697125227026.0515,3322,17048,1025,2770980
1697125227542.2964,3326,17020,1025,2771490
1697125228033.3228,3326,17003,1025,2771989
1697125228534.7385,3326,17122,1025,2772489
1697125229045.7822,3326,17031,1025,2772998
1697125229542.5437,3326,17122,1025,2773499
1697125230052.18,3326,17122,1025,2774004
1697125231061.2852,3326,17094,1025,2775014
1697125231587.337,3326,17003,1025,2775532
1697125232083.6995,3326,17003,1025,2776018
1697125232584.5784,3324,17105,1025,2776524
1697125233075.4368,3326,17048,1025,2777029
1697125233598.0962,3326,17020,1025,2777544
1697125234082.2715,3324,17094,1025,2778036
1697125234578.8408,3326,16997,1025,2778539
1697125235091.5112,3326,17014,1025,2779045
1697125235587.529,3321,17105,1025,2779547
1697125236096.0022,3325,17111,1025,2780054
1697125236595.9026,3326,17122,1025,2780556
1697125237103.943,3308,17054,1025,2781062
1697125237645.546,3326,17122,1025,2781564
1697125238238.7158,3326,17134,1025,2782072
1697125238625.3406,3326,17065,1025,2782572
1697125239119.9648,3326,17094,1025,2783074
1697125239640.9795,3326,16997,1025,2783579
1697125240126.3447,3326,17094,1025,2784080
1697125240647.5022,3325,17054,1025,2784588
1697125241147.4297,3326,17094,1025,2785099
1697125241649.0056,3326,17014,1025,2785603
1697125242150.891,3326,17094,1025,2786105
1697125242687.1587,3326,17122,1025,2786606
1697125243177.7131,3326,16997,1025,2787111
1697125243663.2827,3326,17054,1025,2787617
1697125244167.7397,3326,17054,1025,2788123
1697125244673.0195,3326,16991,1025,2788628
1697125245176.16,3319,17031,1025,2789130
1697125245715.4917,3324,17065,1025,2789637
1697125246196.7654,3325,16991,1025,2790140
1697125246814.1196,3326,17031,1025,2790707
1697125247209.05,3326,17111,1025,2791156
1697125247731.6016,3326,16997,1025,2791664
1697125248209.8816,3326,17003,1025,2792163
1697125248756.5984,3326,17122,1025,2792710
1697125249255.5813,3326,17088,1025,2793207
1697125249758.4246,3326,16991,1025,2793707
1697125250300.6174,3319,17088,1025,2794247
1697125250855.8096,3326,17128,1025,2794791
1697125251326.5615,3326,16991,1025,2795279
1697125251831.4846,3326,17122,1025,2795784
1697125252340.6152,3322,16997,1025,2796287
1697125252843.0999,3316,17094,1025,2796795
1697125253352.8223,3326,16991,1025,2797302
1697125253840.1016,3326,17111,1025,2797796
1697125254351.4683,3325,16991,1025,2798303
1697125254861.8455,3326,17054,1025,2798809
1697125255365.6165,3326,17054,1025,2799317
1697125255897.733,3326,17122,1025,2799840
1697125256391.8364,3326,17048,1025,2800336
1697125256911.6235,3326,17122,1025,2800848
1697125257382.788,3326,17122,1025,2801333
1697125257898.4404,3322,17008,1025,2801853
1697125258408.6206,3326,16991,1025,2802359
1697125258933.786,3323,17054,1025,2802880
1697125259450.4019,3326,17094,1025,2803383
1697125259920.9587,3316,17122,1025,2803870
1697125260426.5408,3326,16997,1025,2804379
1697125260960.904,3322,16991,1025,2804906
1697125261497.5742,3321,17071,1025,2805442
1697125261991.5688,3321,17122,1025,2805928
1697125262477.0142,3316,17088,1025,2806425
1697125262994.1165,3326,17020,1025,2806933
1697125263518.965,3305,17048,1025,2807437
1697125263989.873,3326,17031,1025,2807940
1697125264519.8884,3326,17003,1025,2808457
1697125264998.2751,3323,17088,1025,2808944
1697125265509.2903,3326,17088,1025,2809457
1697125266073.4656,3316,17031,1025,2809978
1697125266585.0042,3324,17088,1025,2810473
1697125267038.5903,3326,17003,1025,2810964
1697125267519.91,3326,16997,1025,2811465
1697125268045.2585,3326,16997,1025,2811972
1697125268529.0083,3324,16997,1025,2812478
1697125269539.1035,3326,16980,1025,2813488
1697125270055.3423,3326,17003,1025,2814008
1697125270556.6223,3326,17094,1025,2814510
1697125271059.129,3326,17031,1025,2815012
1697125271572.356,3326,16991,1025,2815512
1697125272065.2983,3326,17054,1025,2816016
1697125272560.7097,3318,17031,1025,2816509
1697125273067.738,3322,17094,1025,2817014
1697125274078.702,3326,17048,1025,2818020
1697125274592.6367,3325,17054,1025,2818543
1697125275091.7742,3326,17122,1025,2819045
1697125275600.008,3326,16991,1025,2819555
1697125276103.4192,3326,17122,1025,2820052
1697125276604.1777,3326,16991,1025,2820556
1697125277115.602,3326,17122,1025,2821060
1697125277618.814,3326,17014,1025,2821561
1697125278125.7036,3321,17048,1025,2822063
1697125278617.6545,3326,17014,1025,2822564
1697125279129.0518,3326,17031,1025,2823076
1697125279649.1147,3321,17122,1025,2823585
1697125280137.9924,3326,17014,1025,2824087
1697125280645.4556,3326,16997,1025,2824595
1697125281146.928,3326,17122,1025,2825101
1697125281652.1233,3326,17054,1025,2825597
1697125282154.9639,3322,17094,1025,2826101
1697125282653.6892,3326,16991,1025,2826601
1697125283158.5286,3326,16991,1025,2827113
1697125283664.0088,3316,17134,1025,2827617
1697125284173.2131,3326,17003,1025,2828114
1697125284674.1594,3326,17031,1025,2828616
1697125285492.5393,3326,16991,1025,2829378
1697125285950.2117,3309,17088,1025,2829870
1697125286434.1055,3325,17054,1025,2830378
1697125286937.9268,3326,17094,1025,2830878
1697125287578.2542,3326,17048,1025,2831506
1697125287989.568,3326,17082,1025,2831898
1697125288503.1484,3326,17094,1025,2832451
1697125288963.0305,3326,16968,1025,2832901
1697125289522.243,3325,17065,1025,2833452
1697125289982.1482,3316,17054,1025,2833910
1697125290530.615,3326,16991,1025,2834418
1697125291042.8552,3323,17014,1025,2834921
1697125291574.4143,3325,17082,1025,2835519
1697125292060.2598,3326,17065,1025,2835967
1697125292532.7795,3323,16997,1025,2836446
1697125293036.39,3326,16991,1025,2836987
1697125293554.0918,3326,16991,1025,2837487
1697125294112.7473,3326,17054,1025,2838009
1697125294656.755,3324,17094,1025,2838537
1697125295050.9412,3319,17088,1025,2838999
1697125295584.635,3323,16991,1025,2839511
1697125296051.0498,3326,17048,1025,2839996
1697125296610.5554,3326,16997,1025,2840524
1697125297091.1685,3326,17048,1025,2841020
1697125297564.3962,3326,17088,1025,2841510
1697125298098.5454,3326,17122,1025,2842020
1697125298585.109,3326,16997,1025,2842517
1697125299119.159,3321,17003,1025,2843047
1697125299578.6248,3326,17122,1025,2843526
1697125300124.235,3326,16991,1025,2844036
1697125300590.244,3318,17031,1025,2844523
1697125301087.3704,3326,17105,1025,2845034
1697125301570.446,3325,17111,1025,2845520
1697125302154.3071,3326,16997,1025,2846087
1697125302655.435,3326,17088,1025,2846580
1697125303124.0293,3326,17094,1025,2847049
1697125303609.5234,3313,17054,1025,2847550
1697125304160.6252,3326,17122,1025,2848096
1697125304939.7783,3326,17088,1025,2848826
1697125305359.3071,3326,17037,1025,2849304
1697125305885.174,3325,16997,1025,2849805
1697125306463.3965,3319,17111,1025,2850350
1697125306924.9656,3326,17031,1025,2850874
1697125307435.8008,3326,17088,1025,2851367
1697125307981.3472,3326,17054,1025,2851893
1697125308468.8381,3326,17037,1025,2852394
1697125308974.422,3309,17003,1025,2852896
1697125309484.35,3326,17122,1025,2853400
1697125309956.7263,3326,17048,1025,2853901
1697125310511.3447,3326,17048,1025,2854406
1697125310979.987,3315,16991,1025,2854916
1697125311484.9905,3326,17122,1025,2855413
1697125311999.3708,3326,16968,1025,2855917
1697125312501.0366,3326,17054,1025,2856426
1697125313018.7844,3325,17094,1025,2856932
1697125313521.882,3326,17139,1025,2857441
1697125314007.5972,3319,17088,1025,2857939
1697125314536.0757,3326,17048,1025,2858449
1697125315020.447,3326,17122,1025,2858954
1697125315528.632,3326,17122,1025,2859454
1697125316524.2732,3326,16991,1025,2860460
1697125317062.0435,3326,17031,1025,2860968
1697125317560.111,3326,17031,1025,2861490
1697125318039.6736,3326,16991,1025,2861967
1697125318532.677,3326,17122,1025,2862467
1697125319047.4802,3326,17122,1025,2862972
1697125320060.7686,3326,17082,1025,2863994
1697125320648.5764,3326,17003,1025,2864554
1697125321276.9067,3308,17094,1025,2865174
1697125321791.6401,3326,17134,1025,2865711
1697125322283.2769,3326,16997,1025,2866227
1697125322794.6638,3326,17088,1025,2866735
1697125323282.0146,3326,16997,1025,2867186
1697125323808.24,3326,17065,1025,2867700
1697125324328.1113,3325,17054,1025,2868244
1697125324818.7896,3326,16991,1025,2868729
1697125325321.545,3322,17054,1025,2869222
1697125325801.361,3326,17031,1025,2869725
1697125326327.72,3326,17088,1025,2870227
1697125326891.08,3320,17094,1025,2870784
1697125327323.9001,3305,17054,1025,2871230
1697125327840.5708,3326,17117,1025,2871750
1697125328311.2996,3326,16991,1025,2872240
1697125328825.1138,3324,17088,1025,2872763
1697125329369.9749,3326,17065,1025,2873306
1697125329877.5825,3326,17054,1025,2873813
1697125330356.6946,3326,17054,1025,2874266
1697125330858.4204,3316,17065,1025,2874767
1697125331348.0186,3322,17088,1025,2875271
1697125331891.5369,3326,17048,1025,2875832
1697125332364.3218,3315,16997,1025,2876319
1697125333460.7185,3323,17088,1025,2877361
1697125333892.045,3326,17122,1025,2877836
1697125334466.1804,3319,17031,1025,2878386
1697125334928.761,3326,17088,1025,2878862
1697125335418.9263,3325,17088,1025,2879353
1697125335919.6123,3326,17054,1025,2879866
1697125336429.1523,3326,17122,1025,2880344
1697125336927.5178,3323,17094,1025,2880861
1697125337436.9001,3323,17088,1025,2881362
1697125337956.4827,3326,16980,1025,2881853
1697125338423.8582,3326,17094,1025,2882370
1697125338917.3252,3322,17122,1025,2882857
1697125339420.075,3315,16991,1025,2883360
1697125339976.5376,3326,17122,1025,2883907
1697125340481.5623,3326,17054,1025,2884430
1697125340962.5457,3326,16980,1025,2884887
1697125341454.016,3326,17003,1025,2885389
1697125342001.9207,3326,17037,1025,2885941
1697125342527.261,3326,17122,1025,2886452
1697125342967.2644,3326,17094,1025,2886898
1697125343488.584,3326,17048,1025,2887404
1697125344000.8003,3326,17105,1025,2887909
1697125344493.6606,3326,17094,1025,2888411
1697125344965.9888,3326,17088,1025,2888910
1697125345500.4924,3322,17094,1025,2889440
1697125346010.5894,3326,17105,1025,2889940
1697125346508.0205,3326,17088,1025,2890426
1697125346993.0398,3326,17122,1025,2890930
1697125347528.5828,3316,16968,1025,2891436
1697125348113.3774,3325,17105,1025,2892055
1697125348608.729,3325,17105,1025,2892479
1697125349072.1396,3326,16997,1025,2892967
1697125349553.0547,3326,17105,1025,2893461
1697125350062.4219,3326,17088,1025,2893968
1697125350571.2866,3323,17122,1025,2894483
1697125351076.0444,3321,17094,1025,2894996
1697125351651.0278,3318,17031,1025,2895569
1697125352044.0132,3326,17105,1025,2895983
1697125352558.6648,3326,17139,1025,2896488
1697125353075.931,3326,17105,1025,2896991
1697125353605.0598,3326,17031,1025,2897549
1697125354086.9417,3315,17082,1025,2897995
1697125354567.3137,3322,17094,1025,2898498
1697125355067.108,3324,17122,1025,2899005
1697125355573.929,3326,17105,1025,2899508
1697125356252.2021,3316,17054,1025,2900148
1697125356748.295,3326,17048,1025,2900633
1697125357177.4885,3326,17037,1025,2901114
1697125357659.9001,3326,17020,1025,2901611
1697125358155.256,3326,16991,1025,2902081
1697125358697.4946,3319,16980,1025,2902629
1697125359144.8691,3326,17122,1025,2903075
1697125359644.2468,3312,17054,1025,2903577
1697125360155.462,3326,17105,1025,2904084
1697125360669.3984,3323,16963,1025,2904583
1697125361672.5186,3326,17105,1025,2905612
1697125362159.404,3326,17054,1025,2906097
1697125362672.4497,3326,17094,1025,2906601
1697125363162.3906,3315,17094,1025,2907104
1697125363681.4963,3326,17003,1025,2907631
1697125364183.688,3326,16991,1025,2908120
1697125364718.8728,3326,17020,1025,2908660
1697125365216.3567,3326,17054,1025,2909137
1697125365719.5657,3326,17054,1025,2909645
1697125366217.2917,3326,17031,1025,2910158
1697125366708.4636,3319,17122,1025,2910645
1697125367386.0317,3326,17008,1025,2911300
1697125367787.4124,3326,17105,1025,2911735
1697125368232.8218,3323,17082,1025,2912179
1697125368742.155,3318,17094,1025,2912678
1697125369379.8398,3326,17094,1025,2913259
1697125369804.7786,3316,17065,1025,2913742
1697125370284.7515,3326,17054,1025,2914232
1697125370782.2932,3323,17088,1025,2914701
1697125371285.1482,3326,17105,1025,2915233
1697125371766.531,3326,17122,1025,2915714
1697125372328.7637,3325,16991,1025,2916265
1697125372797.5022,3326,17122,1025,2916750
1697125373302.4353,3326,16997,1025,2917257
1697125373821.3425,3326,17054,1025,2917764
1697125374338.688,3324,17031,1025,2918272
1697125374807.9568,3326,17031,1025,2918765
1697125375336.0295,3326,17082,1025,2919282
1697125375835.9045,3322,17105,1025,2919783
1697125376326.3613,3326,16997,1025,2920281
1697125376906.3455,3326,17031,1025,2920814
1697125377345.5269,3325,17105,1025,2921285
1697125377846.6543,3326,17014,1025,2921793
1697125378348.279,3326,16968,1025,2922303
1697125378875.5693,3326,17003,1025,2922823
1697125379398.1843,3326,17111,1025,2923334
1697125379905.09,3326,17117,1025,2923849
1697125380386.1343,3326,17003,1025,2924340
1697125380894.816,3326,17122,1025,2924842
1697125381487.4802,3326,17122,1025,2925363
1697125381930.4275,3324,17122,1025,2925864
1697125382406.5369,3324,17054,1025,2926365
1697125382919.9639,3325,17122,1025,2926874
1697125383435.2334,3324,17122,1025,2927389
1697125383936.5693,3311,17094,1025,2927889
1697125384580.438,3326,17003,1025,2928439
1697125384955.6355,3326,17088,1025,2928906
1697125385461.4988,3326,17003,1025,2929410
1697125385954.2542,3326,17094,1025,2929911
1697125386968.0422,3326,17054,1025,2930919
1697125387466.4592,3321,17008,1025,2931423
1697125387977.7368,3326,17088,1025,2931930
1697125388474.0596,3326,17003,1025,2932431
1697125388976.7637,3326,16980,1025,2932932
1697125389987.2925,3326,17122,1025,2933943
1697125390509.9883,3319,17054,1025,2934436
1697125391000.0525,3326,17031,1025,2934940
1697125392004.3386,3326,17048,1025,2935954
1697125392492.5405,3326,17031,1025,2936451
1697125393000.1577,3326,17088,1025,2936958
1697125393544.9795,3326,17117,1025,2937462
1697125394036.721,3326,16951,1025,2937964
1697125394531.0662,3319,17088,1025,2938467
1697125395018.4185,3326,16991,1025,2938970
1697125395522.2727,3326,17031,1025,2939472
1697125396093.5696,3326,17008,1025,2939993
1697125396848.661,3322,17048,1025,2940569
1697125397220.4514,3326,17054,1025,2941101
1697125397648.2751,3326,17111,1025,2941550
1697125398108.3572,3326,17105,1025,2942027
1697125398606.6765,3326,17054,1025,2942532
1697125399087.141,3326,17003,1025,2943034
1697125399606.1882,3326,17105,1025,2943541
1697125400078.3093,3326,16997,1025,2944039
1697125400592.8252,3326,17003,1025,2944542
1697125401120.3806,3326,17088,1025,2945054
1697125401609.7546,3326,17025,1025,2945563
1697125402093.0813,3326,17105,1025,2946054
1697125403279.6113,3326,17031,1025,2947106
1697125403677.4648,3326,17014,1025,2947559
1697125404162.1035,3326,17048,1025,2948073
1697125404689.3867,3324,17122,1025,2948558
1697125405193.8823,3325,17088,1025,2949061
1697125405712.8674,3321,17048,1025,2949571
1697125406143.7927,3326,16991,1025,2950066
1697125407255.0764,3323,17048,1025,2951137
1697125407700.5664,3326,16997,1025,2951585
1697125408194.4883,3321,17094,1025,2952094
1697125408719.2822,3319,17014,1025,2952604
1697125409300.988,3318,17054,1025,2953181
1697125409844.98,3326,17122,1025,2953732
1697125410261.4834,3326,17122,1025,2954160
1697125410741.94,3326,17048,1025,2954664
1697125411328.5051,3325,17054,1025,2955161
1697125411759.8164,3325,17048,1025,2955664
1697125412234.3303,3319,17054,1025,2956161
1697125412782.606,3325,17020,1025,2956668
1697125413310.887,3325,16991,1025,2957269
1697125413836.6704,3321,17122,1025,2957708
1697125414336.0698,3322,17094,1025,2958252
1697125414836.7056,3321,17065,1025,2958776
1697125415385.571,3326,17003,1025,2959299
1697125415883.692,3326,17020,1025,2959759
1697125416369.4243,3326,17122,1025,2960304
1697125416887.559,3326,17105,1025,2960765
1697125417398.572,3326,17105,1025,2961326
1697125418013.42,3326,17054,1025,2961758
1697125418364.1995,3326,17054,1025,2962288
1697125418861.6553,3326,17088,1025,2962803
1697125419389.7285,3326,17105,1025,2963273
1697125419900.7507,3325,17122,1025,2963774
1697125420396.0303,3319,17065,1025,2964291
1697125420900.0369,3326,17111,1025,2964824
1697125421408.7163,3326,17111,1025,2965339
1697125421885.945,3326,17111,1025,2965807
1697125422392.3955,3326,16991,1025,2966317
1697125422925.1545,3326,17048,1025,2966837
1697125423414.2808,3323,17054,1025,2967357
1697125423915.3767,3323,17088,1025,2967836
1697125424408.126,3326,16991,1025,2968331
1697125424930.7896,3319,17088,1025,2968844
1697125425513.2383,3326,16997,1025,2969456
1697125426144.665,3324,17105,1025,2970017
1697125426717.1667,3320,17031,1025,2970649
1697125427105.634,3326,17094,1025,2971012
1697125427650.3884,3326,16997,1025,2971556
1697125428128.3953,3318,17105,1025,2972068
1697125428636.1162,3325,17094,1025,2972596
1697125429159.8254,3325,17105,1025,2973088
1697125429652.0596,3321,17020,1025,2973545
1697125430168.789,3326,17122,1025,2974109
1697125430757.4158,3326,17003,1025,2974567
1697125431212.8293,3325,17031,1025,2975149
1697125431702.4675,3322,17088,1025,2975647
1697125432199.9062,3321,17122,1025,2976123
1697125432661.8594,3316,17031,1025,2976584
1697125433178.542,3321,17105,1025,2977127
1697125433723.8213,3326,16997,1025,2977595
1697125434215.7883,3326,17020,1025,2978097
1697125434694.9106,3326,17048,1025,2978646
1697125435246.2617,3326,16991,1025,2979154
1697125435702.5225,3326,16963,1025,2979607
1697125436234.6602,3318,17082,1025,2980175
1697125436708.981,3326,17088,1025,2980638
1697125437259.534,3326,17111,1025,2981190
1697125437768.7034,3325,17082,1025,2981705
1697125438225.929,3325,17031,1025,2982143
1697125438760.8794,3326,16997,1025,2982647
1697125439226.6646,3326,16997,1025,2983157
1697125439762.665,3326,17122,1025,2983711
1697125440268.4502,3326,17094,1025,2984180
1697125440780.9097,3326,17003,1025,2984729
1697125441331.0955,3322,17111,1025,2985253
1697125441808.286,3315,17054,1025,2985680
1697125442304.2083,3319,17105,1025,2986189
1697125442798.4607,3311,17094,1025,2986719
1697125443361.9941,3326,16997,1025,2987262
1697125443808.6243,3315,17054,1025,2987734
1697125444320.5657,3316,16991,1025,2988213
1697125444822.834,3326,17020,1025,2988733
1697125445360.453,3326,17122,1025,2989270
1697125445831.5845,3326,17134,1025,2989730
1697125446328.9243,3325,17094,1025,2990238
1697125447010.9646,3326,17105,1025,2990818
1697125447372.2805,3326,17111,1025,2991313
1697125447863.29,3326,17105,1025,2991794
1697125448861.2358,3326,17031,1025,2992809
1697125449359.2458,3326,17122,1025,2993285
1697125449881.3748,3326,17014,1025,2993785
1697125450375.291,3326,17008,1025,2994319
1697125450906.304,3326,16991,1025,2994791
1697125451404.7903,3319,17065,1025,2995348
1697125451881.0742,3311,17008,1025,2995810
1697125452401.7678,3326,17037,1025,2996313
1697125452910.4675,3326,17065,1025,2996817
1697125453425.352,3326,17111,1025,2997365
1697125453927.981,3326,16997,1025,2997841
1697125454430.6873,3326,17122,1025,2998370
1697125454984.187,3326,17105,1025,2998900
1697125455449.1113,3326,17117,1025,2999375
1697125455934.8635,3326,16997,1025,2999856
1697125456528.8354,3325,17105,1025,3000435
1697125456944.8704,3326,17020,1025,3000903
1697125457467.555,3312,17094,1025,3001378
1697125458480.5789,3320,17031,1025,3002423
1697125459012.7878,3323,17094,1025,3002935
1697125459500.1265,3326,17014,1025,3003405
1697125459998.102,3326,17105,1025,3003915
1697125460527.4702,3326,17054,1025,3004424
1697125461020.4695,3326,17122,1025,3004955
1697125461509.5496,3326,16997,1025,3005433
1697125462571.149,3319,16991,1025,3006483
1697125463168.9639,3326,17122,1025,3007002
1697125463530.8196,3326,17020,1025,3007457
1697125464048.8416,3326,17054,1025,3007986
1697125464555.3047,3316,17088,1025,3008460
1697125465051.9634,3326,17054,1025,3008973
1697125465597.3936,3326,17122,1025,3009500
1697125466069.682,3326,17054,1025,3009985
1697125466564.632,3326,16980,1025,3010485
1697125467054.3616,3326,17094,1025,3010986
1697125467577.9985,3323,17031,1025,3011500
1697125468098.9949,3326,17128,1025,3012030
1697125468608.1443,3326,17054,1025,3012547
1697125469113.3513,3326,17014,1025,3013058
1697125469616.9648,3326,17094,1025,3013533
1697125470102.3142,3326,17122,1025,3014027
1697125470610.3684,3326,16997,1025,3014535
1697125471135.9497,3324,17003,1025,3015052
1697125471674.4778,3326,17054,1025,3015554
1697125472156.058,3326,17014,1025,3016078
1697125472685.9138,3326,16980,1025,3016577
1697125473197.949,3326,17020,1025,3017099
1697125473707.8484,3326,17014,1025,3017602
1697125474198.3655,3321,17065,1025,3018117
1697125474702.3252,3313,17054,1025,3018612
1697125475206.0088,3326,17082,1025,3019121
1697125475656.9697,3326,16997,1025,3019589
1697125476321.928,3326,17105,1025,3020228
1697125476805.5647,3325,17088,1025,3020694
1697125477206.2253,3321,17048,1025,3021150
1697125477760.9922,3326,17020,1025,3021675
1697125478244.7104,3326,16968,1025,3022179
1697125478749.5574,3326,17031,1025,3022670
1697125479235.0955,3326,17065,1025,3023170
1697125479745.7727,3323,17054,1025,3023682
1697125480233.9631,3326,17065,1025,3024172
1697125480748.622,3316,17082,1025,3024690
1697125481296.316,3326,16997,1025,3025207
1697125481817.7385,3321,17048,1025,3025743
1697125482324.8003,3326,17048,1025,3026218
1697125482818.9785,3326,16991,1025,3026743
1697125483314.847,3325,17094,1025,3027252
1697125483823.5542,3326,16991,1025,3027759
1697125484301.146,3325,17117,1025,3028248
1697125484796.2224,3325,16997,1025,3028748
1697125485836.0242,3326,17094,1025,3029756
1697125486356.153,3326,17048,1025,3030285
1697125486862.816,3324,17088,1025,3030774
1697125487364.4548,3326,17117,1025,3031296
1697125488004.979,3326,17122,1025,3031846
1697125488352.159,3326,17020,1025,3032289
1697125488910.1475,3326,17088,1025,3032843
1697125489454.045,3324,17117,1025,3033325
1697125490031.0393,3322,17082,1025,3033903
1697125490474.4028,3323,17065,1025,3034370
1697125490940.5227,3326,17031,1025,3034873
